;we.ep;we.eBH;wi.ep;wi.eBH;;;;;;;;;
4efe3f2d5fb2f86db29e31667fba36f7;0.689021598;0.993520741;0.675101874;0.996001251;;;;;;;;;
9501ca192f9ee30599756739ae757a80;0.508068991;0.991984328;0.547122455;0.996001488;;;;;;;;;
5395e6e4b43af2b4c5db4b2177c9b2b1;0.635804969;0.992329359;0.677185636;0.996004514;;;;;;;;;
f083dbbee491e4f87a5a8887c0fc8c08;0.582098254;0.992575961;0.576642521;0.99600696;;;;;;;;;
1931084be1b2a907219ec4b13d1d8c21;0.487073382;0.991502879;0.578848403;0.996007036;;;;;;;;;
79181c204ce87643741f59b96528feea;0.586927168;0.992261851;0.618185996;0.996009236;;;;;;;;;
968f67089b7f9122c9abe4cec7593ed5;0.58623476;0.992170027;0.589083389;0.99600974;;;;;;;;;
753bb91cb49b69c672d75ef9210279bd;0.617535959;0.992312707;0.639933412;0.996010898;;;;;;;;;
b53afce046690b5c1d444ee3699fac2e;0.559173516;0.99264642;0.607902162;0.996014637;;;;;;;;;
38f51c5fc731d35ec94d8a6139e72418;0.601052156;0.99276512;0.57023987;0.996015783;;;;;;;;;
29867951799da83e82d9fd96a3b101c2;0.584535891;0.992487611;0.607110307;0.996017036;;;;;;;;;
a5f976efd499d0712b67fdaee16cea7f;0.490014252;0.991914361;0.524319981;0.996017743;;;;;;;;;
8a14cf5ef36388ea2e7b8c98ddb1e340;0.616482424;0.993179755;0.598722555;0.99602228;;;;;;;;;
23823e14b926c281096277abb49cc3ab;0.362779148;0.990900649;0.637146493;0.996023578;;;;;;;;;
dfff966fba73731410c589c87bd9722c;0.593389978;0.992075782;0.63278904;0.996027223;;;;;;;;;
62274ab58f2e12c17a40fb23b487e057;0.565572931;0.991882391;0.584696691;0.996028627;;;;;;;;;
85882e79884c7fb4c77bf521875ffe72;0.578775325;0.992367195;0.570559312;0.996033273;;;;;;;;;
1ca117bfd1310de453d1eb55ef5a8f57;0.635792731;0.992943295;0.645854329;0.996034826;;;;;;;;;
854b6d4959625bf1fdcdecfc06c6c72d;0.651934125;0.993472168;0.635070444;0.996037967;;;;;;;;;
b7a912a16aeb9666b15f36ca549599cc;0.544869579;0.992659845;0.568132649;0.996038281;;;;;;;;;
8cfa75daf28d6d4b4ed58122c8dc75be;0.491958149;0.992139359;0.538011299;0.996042201;;;;;;;;;
ed21d8155637ff3da4ba33907da96b6e;0.520010446;0.992110731;0.560001671;0.996042767;;;;;;;;;
b1c5f1ed2e58fae11d65197850c5e715;0.479118085;0.991984414;0.548223146;0.996043134;;;;;;;;;
b42f609b5ad30414c4e283ce77eb4578;0.562285869;0.992257334;0.585431343;0.996043335;;;;;;;;;
b5afef40bfe3aeba73aff5acaec5fce4;0.6361106;0.992901975;0.645848223;0.996043462;;;;;;;;;
58f6ff9ee73d516113ee0bc0ee6d2319;0.671237403;0.992664936;0.69447726;0.996044337;;;;;;;;;
9ccc9a4e2d4c9fb1b4f030b9b45a54f7;0.500888303;0.991822861;0.530704314;0.996044548;;;;;;;;;
bccbb09d6fc8eacd1bf3eabc051b4425;0.611371582;0.99288536;0.635520041;0.996049942;;;;;;;;;
a2f260f9ca9842894f5a83f1ba020b70;0.611439778;0.992513694;0.629595588;0.996050519;;;;;;;;;
da37b98a052b04f9702a9df00a41b079;0.612318369;0.992411283;0.648186832;0.996053941;;;;;;;;;
3bab58c70ca90ef8bd4f940d03aa611f;0.56905328;0.992509532;0.529130566;0.99605672;;;;;;;;;
6589c36b16e5a0449e236361cf06f275;0.501404705;0.9918228;0.555966873;0.996059104;;;;;;;;;
4eb6102b5577e5e5fab0530581b44d3b;0.560310927;0.992488232;0.54278814;0.996060425;;;;;;;;;
9368c8febc7dd7716e95b28e48f31c04;0.542677565;0.992724953;0.570794555;0.996061425;;;;;;;;;
b1887ba2d497757c11818131810abbc9;0.44282225;0.991810244;0.518224239;0.996065552;;;;;;;;;
b0eba150bdf26199e09f950347091a38;0.503554829;0.992497192;0.552811022;0.996068463;;;;;;;;;
52e409c234a108312d2a2d7ea7b36052;0.548351477;0.992421476;0.595044799;0.996072702;;;;;;;;;
cb54c141e63c31e9de3aa34305fad134;0.632955887;0.993350609;0.634795994;0.996076597;;;;;;;;;
6ceee23eab5f5eb52720a551df0b324a;0.59593987;0.992613246;0.585254589;0.996077439;;;;;;;;;
0f96786f6ac02e1fac6f6b02d8ebdf99;0.565499511;0.992680196;0.571848648;0.996081796;;;;;;;;;
ca519ed6c9c2bbc0ac12f235ae78805d;0.558494935;0.992687788;0.56763549;0.996082014;;;;;;;;;
6398d1f208a3cc624b15e7369ce5e1df;0.667264492;0.993005915;0.638909528;0.996084788;;;;;;;;;
729d7af579a4c24f8d506cb76d46b630;0.576447317;0.992201496;0.57600653;0.996090159;;;;;;;;;
433945089e26f5e64d18a546b19bc95e;0.574070317;0.992264257;0.565978507;0.996092952;;;;;;;;;
4fd2c9aad6d419153e9c50be176484e6;0.625987599;0.992880881;0.65130219;0.996095916;;;;;;;;;
c0919357d5a9063696eab7e49fd7952d;0.547596212;0.992264146;0.55247037;0.996096839;;;;;;;;;
79ac246e33dd61cedca8d27d1dace45c;0.60350482;0.99243447;0.627816164;0.996105076;;;;;;;;;
dd54c72dfcd91fed10168beb8a21a39d;0.492818076;0.991923948;0.514706204;0.99610875;;;;;;;;;
2d133380caa7cb7744143b56641b8ec0;0.578314977;0.992312384;0.592268485;0.996109192;;;;;;;;;
726b7c1797fb80b1ceeb383425f40101;0.594988768;0.992794866;0.570167241;0.996110829;;;;;;;;;
255054ddd39279b06e963e62b292ab2c;0.660044143;0.993206792;0.664533307;0.996111541;;;;;;;;;
14019e35ab604727e3c5976a4179b776;0.596584069;0.992758254;0.640459816;0.996116055;;;;;;;;;
4bf16babec9c7f239b5827c372f1d104;0.470774445;0.992011526;0.511153782;0.996119735;;;;;;;;;
5baaaf6779fed458c289745c90367d18;0.564822263;0.992597277;0.576872622;0.996120453;;;;;;;;;
c04018f416293f940d68abb5caf5f041;0.589056231;0.992649431;0.576591423;0.996122905;;;;;;;;;
d093683f136abfd3073daf483e1cd2b7;0.509074284;0.99188859;0.518596707;0.996125537;;;;;;;;;
1e27a2bac0efcd5f5c4ed8197236880d;0.660030041;0.99313618;0.6162912;0.996125696;;;;;;;;;
7c3158ac57eae3662c6cd66a9750e272;0.577936048;0.991779888;0.642648666;0.996128256;;;;;;;;;
72e25deece4a4df973d6a0bb4e90bd50;0.569775191;0.992499695;0.568284657;0.996129804;;;;;;;;;
219cdc20304f0627d569f56acf340ec6;0.222613352;0.990394194;0.697895028;0.996138479;;;;;;;;;
e148cd6569fff1d26e4d220d974163c5;0.596839014;0.993045582;0.612572308;0.996139812;;;;;;;;;
d06185531ee55f59e72c50d86d97d6cb;0.699633208;0.993519105;0.676731541;0.996143961;;;;;;;;;
f59e15a62a21a5783b6c30c682db01b7;0.610233277;0.992484791;0.624024321;0.996144358;;;;;;;;;
736cc26a168d45574c02b005215066ef;0.640812942;0.991808;0.705614009;0.996146977;;;;;;;;;
9eceb1485682b4f8456d2f9626543a86;0.592053455;0.992561995;0.665501594;0.996149815;;;;;;;;;
ab53899a460e1d732ad9f683bed06da5;0.574684036;0.992150696;0.618285299;0.996150361;;;;;;;;;
efa01f89451c3a8141eb374a110e35ce;0.616283536;0.99277216;0.599165724;0.996151826;;;;;;;;;
d1c9525ed2d40941bfde5c4a06c1788d;0.534923817;0.992457546;0.571662896;0.996153325;;;;;;;;;
28ba72c075fd444b573f4510b736b493;0.515723611;0.992016572;0.574481952;0.996157519;;;;;;;;;
031f197f4edca7de405f242a2169b6f8;0.709440446;0.993384204;0.689496028;0.996158765;;;;;;;;;
68db42285ed764093bd2e0a001db42dc;0.6434872;0.992889939;0.648654425;0.996160688;;;;;;;;;
0703e782dd5231d86304f2878ad54690;0.619844444;0.993110749;0.638072681;0.99616402;;;;;;;;;
995cd4d8c05b45a81f0d63d2d9d39664;0.581488096;0.992437917;0.573149874;0.996164878;;;;;;;;;
38d38ea7d5037b5e4b147d7350545986;0.479689577;0.99189309;0.528513857;0.996167287;;;;;;;;;
926876a1ad97a0ea44d9e260076f63f6;0.638578655;0.992753319;0.647041148;0.996169408;;;;;;;;;
22fdb4b39be6e08a9a29cb4b0e22ea95;0.704390018;0.993523967;0.634287909;0.996169545;;;;;;;;;
9ae6e2a1b426bad2a1de4ce102db1e5f;0.497817481;0.992156907;0.54888099;0.996172157;;;;;;;;;
8d3c476d7f16c27e1c38f62f711028fd;0.546909691;0.99220727;0.571931882;0.996172969;;;;;;;;;
e2cc9d3e78c2393008300b7d468e153c;0.62003754;0.992911415;0.660322398;0.996179301;;;;;;;;;
ecb1dfbb207fef42f7f2065c6205e344;0.563195618;0.991832662;0.588424581;0.996180798;;;;;;;;;
9faf55377737c8c63d8e69033795028b;0.520072523;0.992566274;0.522864819;0.996183943;;;;;;;;;
044cdf4c09e4354c2cfc5a268dccd51f;0.573064981;0.992820863;0.572671033;0.996185528;;;;;;;;;
bff9d55d1485b0c66806feeb5998e92a;0.595856413;0.992439286;0.592909297;0.99619006;;;;;;;;;
65ef4a8e0376cd1999d968fa391fa13c;0.521281134;0.992242147;0.562752918;0.996191436;;;;;;;;;
9ccf0c2eb3a36143c2bc6dea3c3dab6f;0.652634498;0.993061158;0.689576049;0.996198182;;;;;;;;;
0e805882e9a003bb43c7ccd6c0b96930;0.532349217;0.993024678;0.567128689;0.996201993;;;;;;;;;
36c8a12c86f50b083a8f90cf4f56ae6a;0.515652317;0.992162676;0.558757327;0.996206038;;;;;;;;;
ed33aedb29135658ab89cfdbd0c621a5;0.649506483;0.992740669;0.701360037;0.996207156;;;;;;;;;
0b9f9ce6967caf637182287ac8c9c68e;0.651089321;0.992744778;0.649315804;0.996207573;;;;;;;;;
bc8bc52f32a01b8085e451494196bf6f;0.548026147;0.991997296;0.577889757;0.996209286;;;;;;;;;
bb7d662837be03af9cdae70529d7df94;0.571818026;0.992294054;0.586707823;0.996211591;;;;;;;;;
112350cf885e811c66ff6afcc0ce3ab9;0.573468346;0.992612956;0.60496677;0.996212;;;;;;;;;
f09c0d2366956b20877e2c3bb38ce22d;0.618444045;0.992323494;0.615907805;0.996215608;;;;;;;;;
18daf52ac1164ac56b5a9d5280c5fd1a;0.596378807;0.992595357;0.590133626;0.996216333;;;;;;;;;
25906eef2482b49bda8133d5c15e7a69;0.601565911;0.993139079;0.6209787;0.996216772;;;;;;;;;
7dbb059259398c6aa9368db12b20d8cd;0.569199627;0.992818175;0.554328851;0.996217676;;;;;;;;;
ffd033102a6a317eb99a3f8ff243caa6;0.598282005;0.992430112;0.666281237;0.996220594;;;;;;;;;
276196691c9ffb839653a245cea3e8d4;0.62687224;0.993057802;0.633782715;0.996226314;;;;;;;;;
d1eed7196d864d6d81bba687a578398c;0.59550452;0.992457776;0.597280569;0.99622647;;;;;;;;;
46d79ac4fd084ebae6c78c3bbc586191;0.55614382;0.992255076;0.572649501;0.996248193;;;;;;;;;
a3dce59edc8457f1a212b33fd2c44cd7;0.753647443;0.993905056;0.696442758;0.996253626;;;;;;;;;
a9eb7dac03a75943fe25c6c914454263;0.637251835;0.992080497;0.698284849;0.996255162;;;;;;;;;
898863b383f852a325c520f32adb2e4b;0.615843841;0.992528667;0.612822013;0.99625527;;;;;;;;;
c77f4312cec3caab4a83e15ff7215c7c;0.577664637;0.992217475;0.567585677;0.996257069;;;;;;;;;
d333e920c2c903ee2483102202f7d961;0.602350956;0.993009562;0.606073568;0.996258686;;;;;;;;;
e4d1f78a604f0901eebf1c70038c95f6;0.634486493;0.993051684;0.60738797;0.996261806;;;;;;;;;
bcda103dae8acac0b3d9344d193ba01d;0.641846246;0.992873563;0.678798591;0.996263483;;;;;;;;;
df2e6e4f7dbf9755331f1e4ec842a81e;0.53487859;0.992561741;0.595169169;0.996266513;;;;;;;;;
bcd0fbbe48e013e718d4c1e6e98a0642;0.569198968;0.992121322;0.578590343;0.996267188;;;;;;;;;
b5922702969c1b631bfcec7df7360823;0.613362987;0.992810568;0.606554659;0.996268883;;;;;;;;;
6c6d4f8951f4065c24631045ea50125f;0.550231384;0.992467577;0.602012418;0.996271422;;;;;;;;;
e5b5d5c5343ec17fc6df59b3d1b337ae;0.595964816;0.992321891;0.64321974;0.996274716;;;;;;;;;
f983ac669a45a4657e09ee94804648ab;0.53970127;0.991417528;0.601128008;0.996275599;;;;;;;;;
b4fbe904ca17dd60bb96b8abeea4fd94;0.605259337;0.992284838;0.635199314;0.996279171;;;;;;;;;
c8f5e6040d9651ee424b3232db2c8d46;0.662257099;0.993468459;0.695025195;0.996284498;;;;;;;;;
f319d6e1a202b37525671836075d16f5;0.563128724;0.992538775;0.573284528;0.996287943;;;;;;;;;
a41eea2cca115982fd3886409d3e224f;0.693783786;0.993566964;0.643971424;0.99628833;;;;;;;;;
7291d8fcf2f8bc6db5750af10e7d7d6d;0.57032457;0.992312335;0.589115526;0.996292911;;;;;;;;;
be1fbe1cc49b53b7115867e17768ad72;0.708871647;0.993383716;0.714492493;0.996293211;;;;;;;;;
1d824e39847e8c13dca55ee7e0982331;0.608852084;0.992249704;0.639446537;0.996299519;;;;;;;;;
385f867d3ce00bdd15a2487d33c167a3;0.625327566;0.993222363;0.615057461;0.996299756;;;;;;;;;
0dc57f84e6bffe417be523d319c5c942;0.512845588;0.991965411;0.546602478;0.996302723;;;;;;;;;
7102dab424662ff382a3c53821538d45;0.622862545;0.99263544;0.628937102;0.996303772;;;;;;;;;
2d31dc935aa587745e082c698bcd63aa;0.675653648;0.993017702;0.697696421;0.996306626;;;;;;;;;
fd339f079e939b37e147493740c9d6e4;0.652300042;0.992674799;0.688467002;0.996307289;;;;;;;;;
2118f14dde88b9de0749788b73e84396;0.60922497;0.992366897;0.617591783;0.996308286;;;;;;;;;
7cf6424b10309a84c781cf5205eb4fd0;0.615075062;0.992812082;0.62461757;0.996311209;;;;;;;;;
43288ab1a2c4c765e6f6472a54d27737;0.572627129;0.993018261;0.643104047;0.996311537;;;;;;;;;
24fa09d99bc004ecb3c94508b38fda85;0.594051236;0.993215338;0.565746799;0.996319913;;;;;;;;;
3eeb096f66706e00e34a80e02da57335;0.549103124;0.992076461;0.609232312;0.996321198;;;;;;;;;
d696d3226040fc335f7396cb26805ff3;0.572348337;0.992839515;0.634494871;0.996326056;;;;;;;;;
3b1976b349980916609a11f00fd4613b;0.647316058;0.993176216;0.633060276;0.996333683;;;;;;;;;
af4989f147cbc035721530ef544f9abd;0.714377275;0.992999992;0.750987569;0.996334112;;;;;;;;;
921d83dcec11f56caf2e8773cf1974f6;0.603835516;0.992058656;0.661338248;0.996338747;;;;;;;;;
ab1b60e7854b2060ff1d302b89568d70;0.574965558;0.992981133;0.583115873;0.996340578;;;;;;;;;
49c27e3cd8ffc503bf0505d76030f0b7;0.550050783;0.992467004;0.597996259;0.996350306;;;;;;;;;
52589bbfd264ac3b222cc20566f837ef;0.475844424;0.991848404;0.509912009;0.996358291;;;;;;;;;
70d69f30cd3ae0195c715320e1dcac61;0.655605147;0.992678225;0.672647573;0.996359406;;;;;;;;;
a4d59280c3965fbbfea1623161e14ef7;0.565316269;0.99282447;0.593164786;0.996365387;;;;;;;;;
7938ee0ef8b57ca9ca9d0c70f7987a01;0.629918351;0.992401244;0.630147702;0.996366307;;;;;;;;;
aa17ea94565a6b0d3d9374179f22cfc6;0.609382766;0.992237373;0.634599637;0.996367147;;;;;;;;;
0247e9f1f435d4e5fc5df7e859aa20fc;0.604990415;0.992592537;0.61660325;0.996380366;;;;;;;;;
2b94bdb870d88869a0567192daf4e453;0.548449287;0.992431698;0.581035646;0.996383506;;;;;;;;;
67444be6c1c67fe5c7d9d528fef15038;0.59455382;0.992492305;0.633409284;0.996403275;;;;;;;;;
63c8c5ec68a053611392587b23a547a2;0.640523685;0.99292775;0.706542768;0.99640491;;;;;;;;;
78293a4c806a6ad7dc38553b35f29b19;0.698683489;0.99339265;0.712904283;0.996406024;;;;;;;;;
587d9d266b479437d497fd10bf28f452;0.613697831;0.99224212;0.657212503;0.996412185;;;;;;;;;
ccc53e410a293e81dcb492562f569862;0.666371422;0.992529211;0.698964546;0.996429665;;;;;;;;;
6f205787ccc4dbb1b9ab904363fb5fcb;0.715142356;0.99352121;0.774161225;0.996436901;;;;;;;;;
1e816ad10847b2300904f6159d0fa2c3;0.580733016;0.992689752;0.654011017;0.996440138;;;;;;;;;
4da33b5b1e3b273d32ab7daedd06e656;0.607155898;0.992568455;0.656398151;0.996441786;;;;;;;;;
a0042eb59dd4ab01023bfac23e60407f;0.641408193;0.993075137;0.652737749;0.996443758;;;;;;;;;
f89c90d7a3f9bb200b916f8e0ad654c0;0.568300009;0.992563676;0.622668462;0.996444164;;;;;;;;;
6236c666bef61360034286750d7d351f;0.697671574;0.992881919;0.7243759;0.996451705;;;;;;;;;
1d48d42cf8dd8cdef0769e4ccc63a5f9;0.552739019;0.992241637;0.609294336;0.996465885;;;;;;;;;
645b0b4f21675914521f4bdd4c7c5ad6;0.595150614;0.992559975;0.680258253;0.996470812;;;;;;;;;
27958c1049572cc0097b06a56bdbd786;0.648902358;0.99301552;0.655737737;0.996473013;;;;;;;;;
1d22313853a5ebe26c75052fecca7518;0.560061896;0.992227318;0.578348031;0.996475079;;;;;;;;;
874859de2e358d33b4924c70d21b44fd;0.646793511;0.992793099;0.664195226;0.996479478;;;;;;;;;
8afa810ee344c37475bf653c43a6c53a;0.636198307;0.992480361;0.685246555;0.996483532;;;;;;;;;
79940e0b811821e8c9d06dbfd8d11c9c;0.626180701;0.992656253;0.660301188;0.996484183;;;;;;;;;
150d13437f28f559a7932c90b61e82ae;0.710044208;0.993194717;0.722055288;0.996485226;;;;;;;;;
37f20e35b3fdbf35c56b71f920f5b539;0.589818375;0.992667059;0.606393331;0.996486169;;;;;;;;;
788791696d450901d4b8f6355bc50502;0.655942936;0.992846819;0.659391068;0.996488753;;;;;;;;;
6dc4f4948f57237011feb4e02643fbbe;0.65117747;0.992435932;0.676926291;0.996489334;;;;;;;;;
bcd551cc0af0d5a8fe9b963553c94090;0.605311284;0.99237854;0.615620179;0.996492217;;;;;;;;;
0621d83521dcc1aeaf9c2cff20d52f91;0.683146754;0.993031739;0.718605384;0.996494921;;;;;;;;;
a96832db8756f4ca9299456bcd87f806;0.648767515;0.992638334;0.661197488;0.996508709;;;;;;;;;
0bc9e3ef019785ee507514e85123dfb2;0.646652282;0.992803511;0.625782214;0.996511506;;;;;;;;;
492b10381f9701cd8ae49e1550360c04;0.630344341;0.992811985;0.5896866;0.996534533;;;;;;;;;
a1264c8734e0b9a0a38fe7063ecb5a47;0.61560598;0.992791183;0.641353224;0.996546325;;;;;;;;;
b91a9a16d4d797fd6f6b9d3a655aa5e7;0.635621269;0.992761178;0.713359664;0.996553021;;;;;;;;;
4a350741d5237e107be530bea3283791;0.784304163;0.99405727;0.68722555;0.99655785;;;;;;;;;
73295fa4163047100e56d342242d1a18;0.589315225;0.992600253;0.614712952;0.996558959;;;;;;;;;
fa816e9ff66b54fcc73a1c28243d8025;0.699499134;0.993242646;0.727990989;0.996559146;;;;;;;;;
225f915b68e812cf8890db467440b6e2;0.588809636;0.993178204;0.572757481;0.996562005;;;;;;;;;
b3c5ebf8cc0c6672db038ceb0e94b058;0.501739685;0.99124215;0.750830098;0.996565235;;;;;;;;;
90e5d8666b4d10cf6add0a314146e11a;0.680834794;0.992591989;0.717828633;0.996567466;;;;;;;;;
efcf09e2e0caa4d7c605bff0df1c5e6e;0.615734377;0.993002075;0.614365552;0.996577908;;;;;;;;;
9a8c3c59779ec9412fcd8c0a4b21c40a;0.513537446;0.992538119;0.554405659;0.996581265;;;;;;;;;
48384d7cd07a8d58c3d1c021a91c47fa;0.647997792;0.992950882;0.665445354;0.996581682;;;;;;;;;
003845a5042c6bb6d0083ffe30c721e4;0.615933703;0.992616833;0.639116811;0.996586095;;;;;;;;;
456a735ddf1347e1986285d091fc0e46;0.654712513;0.993024341;0.680688246;0.996592384;;;;;;;;;
6253ce28e651ec93677c7e2b80fa9ead;0.617062355;0.993481917;0.606678065;0.996605282;;;;;;;;;
73241b91ceeb82e4f0fe9560fc335551;0.658529417;0.992875427;0.716801213;0.996609416;;;;;;;;;
55326a0fc89970a4a2b33b5aa731ea42;0.614146105;0.99277318;0.647573658;0.996617436;;;;;;;;;
0016b0cfc0745ee590eeec56f80a06bd;0.721415371;0.993635058;0.723147624;0.996637057;;;;;;;;;
95465eeb8b5ada9080cd57fa6e01bf2c;0.685436872;0.993067803;0.687935777;0.996645013;;;;;;;;;
b837f8977ef7dbf816ce5d2a9b9af305;0.665510882;0.993449228;0.637207232;0.996678591;;;;;;;;;
a83155af60596a189446e19d93564963;0.61582232;0.993332334;0.599023357;0.996690652;;;;;;;;;
c8f203a2c1ac2ea87faa976193b61e61;0.720946939;0.993817877;0.727983276;0.996695502;;;;;;;;;
471497afe3e4e8ef105baa74bf97414a;0.665136884;0.993665299;0.675182538;0.996707007;;;;;;;;;
2c18274eae6fe6213e891d9e0587b1db;0.647434948;0.993185;0.716668166;0.996723531;;;;;;;;;
fd6c1f5c0a2843abb2e178290bde0069;0.619749657;0.993202732;0.641418462;0.996726481;;;;;;;;;
b22f09639634f3d30f45549723427e53;0.696510483;0.993256081;0.7473818;0.996731315;;;;;;;;;
4335900a991d5a0dbcbfc627ce62570e;0.558995833;0.992619599;0.574988431;0.996731611;;;;;;;;;
8b7b87a6adcc300b63667f0cee0cd55c;0.651185574;0.992677359;0.683048707;0.996737596;;;;;;;;;
289aa1e938cadbc92521470d2b0d4b3c;0.647262524;0.993181345;0.64856412;0.996738103;;;;;;;;;
379e9f3cb514ded7c9b32f7eb252a9f2;0.666015505;0.99301306;0.749571293;0.996738744;;;;;;;;;
0c7a712cde9202da28fa7340e662496a;0.654861903;0.992825349;0.770880682;0.996744743;;;;;;;;;
4d2db9799079942a33e21d2b8273a492;0.68815653;0.992518892;0.760898936;0.996745654;;;;;;;;;
fc6446c1de0faeaa8729bd9d28a52255;0.607688626;0.992987587;0.621417691;0.996748385;;;;;;;;;
106a676ee68a9a98843317e29c3c53c0;0.675513116;0.993641868;0.66626774;0.996757301;;;;;;;;;
4a07c155b0d7784098581dd1dd309d5b;0.620467639;0.99331105;0.691161366;0.996763495;;;;;;;;;
8dfdf5969eca5b9dda12db16d166802f;0.601770913;0.992648336;0.614440752;0.996771803;;;;;;;;;
f1f018f75d163c69059ef1664fe5c656;0.640950424;0.993320207;0.67705291;0.996787813;;;;;;;;;
a41936be42b223714531256b31410ea3;0.718975308;0.993549027;0.693382996;0.996802785;;;;;;;;;
644e1ef55469b05751327868868150ab;0.667921716;0.993062081;0.735096154;0.996804927;;;;;;;;;
725c4bc83cfcf7223600aa27a21ab328;0.613554319;0.99245619;0.66899392;0.996812119;;;;;;;;;
92d6e8e4e65ed87ea5756361e0e6e986;0.632382009;0.992856979;0.668134255;0.996816477;;;;;;;;;
87fe9faffc1aaeb53fa93d3a3696bd96;0.656837284;0.992998768;0.720388343;0.996827862;;;;;;;;;
21244344ecc11d34801ea1a3e7e60729;0.666956668;0.992643532;0.730612402;0.996830816;;;;;;;;;
7030a994279cd8400f6012365cafceea;0.726141868;0.993419234;0.770478648;0.996959063;;;;;;;;;
677e98ace16c35348bd9f15910f7cd47;0.698143118;0.993130919;0.791226926;0.996969543;;;;;;;;;
76c570afb4aabd2187fd2abef36e0bf7;0.69774503;0.993086964;0.748093313;0.996976269;;;;;;;;;
50beae6b995446588ca9964e76f70904;0.620404899;0.99243188;0.651078838;0.997011404;;;;;;;;;
ce173adee6ffeeadd42e58023f602150;0.68452553;0.993774016;0.710039271;0.997045845;;;;;;;;;
20805b3c6b426941bb1da2011c54e7ff;0.752517664;0.994073519;0.772924594;0.997067396;;;;;;;;;
590c2c92c1dc114cbc60f7f04bac42d6;0.69704159;0.993278104;0.726698118;0.997094323;;;;;;;;;
0614d53b121b1b4f527d55b10c171b03;0.70279949;0.993409642;0.759275054;0.997097624;;;;;;;;;
d48891eecc1ff9829d310378da46d6b5;0.604245371;0.993386939;0.637878574;0.997124558;;;;;;;;;
39f8eb263b966ce5d90576ee69c337ba;0.650629483;0.992951844;0.768851553;0.99712902;;;;;;;;;
288f3f8c5ffb807d7215c2f8e154a564;0.276322711;0.990394194;0.761970061;0.997129106;;;;;;;;;
4c4ea0e3e2af30ab147dfc7ad80049ef;0.683746355;0.993298778;0.7515249;0.997160114;;;;;;;;;
92ebb970c0a906e49aef4537daee381a;0.702624925;0.993716742;0.716696768;0.997165789;;;;;;;;;
74e8ff5dd585074140423de0a4762258;0.723649136;0.993563805;0.792950753;0.997205575;;;;;;;;;
74b1a141a913475845fa3d4feb311e25;0.649544294;0.99276174;0.766371863;0.997220079;;;;;;;;;
9e90e1dd546390d5f07229786b4f75fe;0.701076154;0.993616588;0.773184582;0.997232969;;;;;;;;;
66eb02e886a21f973b6abf09012d4ec9;0.695190442;0.992831967;0.82924401;0.997246273;;;;;;;;;
8e4aef87d42dfa1db2d2a7f2ca3b08b3;0.653541321;0.9931914;0.775838132;0.997307382;;;;;;;;;
edae9e8f0e9fb3ab0f8a0c83c3f4fe0d;0.770219312;0.994252474;0.816595537;0.997309882;;;;;;;;;
ab8fbd81f02f86006630407d956544e5;0.741320882;0.993499574;0.833727761;0.997404994;;;;;;;;;
6219968d331f5089259292d16563b6e6;0.788950095;0.993822129;0.814584726;0.997444274;;;;;;;;;
6a78654a2601acfabbada88aaae21ce3;0.730627442;0.993475456;0.815169619;0.997485287;;;;;;;;;
197781ef6e447a7c930448bc0b76619a;0.725116172;0.993456689;0.781734626;0.997510429;;;;;;;;;
8a43569f83727f1a91f49c607378099d;0.715722956;0.993071408;0.815999074;0.997520538;;;;;;;;;
b81de3b321c8c01408041eef527a0a29;0.727927253;0.99380417;0.834820097;0.997589211;;;;;;;;;
fdd8e91cf0c33ed87e3f57049a20a800;0.70129173;0.993307788;0.80853751;0.997642881;;;;;;;;;
89d4f3c8d20005913ca15c7b635d3d19;0.696148774;0.993296629;0.823993148;0.997735176;;;;;;;;;
a9b473f25833beec8f95c4f67cffa33a;0.715325662;0.993425224;0.83515625;0.997903356;;;;;;;;;
51697def36513fe1c3d110e16dbc1ffc;0.779681999;0.994245678;0.905100782;0.998193889;;;;;;;;;
