ID	ESANII111	ESANII114	ESANII116	ESANII117	ESANII118	ESANII124	ESANII131	ESANII135	ESANII137	ESANII140	ESANII211	ESANII214	ESANII216	ESANII217	ESANII218	ESANII224	ESANII231	ESANII235	ESANII237	ESANII240	ESANII311	ESANII314	ESANII316	ESANII317	ESANII318	ESANII324	ESANII331	ESANII335	ESANII337
58f6ff9ee73d516113ee0bc0ee6d2319	0	12	0	0	0	15	41	0	0	0	0	0	0	0	22	31	0	0	0	24	0	0	51	0	0	36	33	0	31
be1fbe1cc49b53b7115867e17768ad72	0	20	0	0	22	11	30	0	0	0	0	0	0	0	6	47	0	0	0	30	0	0	38	0	0	45	30	0	50
b7345e1c2dd7ed224305a5db5c6f4630	9	31	20	0	0	0	19	0	0	0	28	11	13	0	0	0	33	0	0	0	29	38	28	0	0	0	0	31	0
87fe9faffc1aaeb53fa93d3a3696bd96	2	0	30	26	0	0	0	0	0	8	7	13	12	40	21	0	0	0	0	13	11	18	28	7	0	0	0	0	0
471497afe3e4e8ef105baa74bf97414a	0	0	0	14	0	64	0	0	0	0	11	0	34	0	13	73	0	0	0	23	7	0	0	0	0	65	29	0	0
e656edf911e3c46d92cb1e076e64e741	0	0	0	36	0	63	0	0	0	0	0	17	0	0	28	36	14	6	0	0	33	0	0	6	0	15	0	0	0
95b0de76367430c515f09c80ee56ca30	14	0	0	13	0	0	66	0	10	19	0	0	0	35	0	0	25	20	11	11	0	0	8	14	0	0	9	18	0
f65aba98b913126e8bfec538ed37595b	8	0	0	0	0	0	18	0	5	18	11	0	36	11	21	0	28	0	9	9	0	0	0	0	9	0	18	0	11
f011841aebb03b36420f91be295b38d9	0	0	0	21	0	60	0	0	0	0	2	0	28	0	10	74	0	0	0	15	7	0	0	0	0	68	25	0	0
95465eeb8b5ada9080cd57fa6e01bf2c	0	22	0	15	0	0	0	0	0	0	20	12	0	30	0	43	0	0	0	14	11	0	0	31	0	0	0	0	0
a89a10efc11a1e15d966bf26a859e0a8	0	20	52	0	0	0	15	0	18	0	0	28	30	0	0	0	26	0	37	36	0	30	64	0	0	0	23	0	39
106a3fba867e7be6af538ae2c25776af	0	4	27	0	61	0	0	0	0	0	0	9	0	0	0	0	0	0	7	0	0	9	0	0	11	0	0	0	45
106a676ee68a9a98843317e29c3c53c0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	115	0
88b13f896b43b9b3135b53c7d06fc6bd	0	0	44	26	0	0	15	0	8	0	0	0	6	0	19	0	11	4	7	6	0	0	0	0	0	0	21	14	12
8afa810ee344c37475bf653c43a6c53a	14	0	19	31	0	0	0	0	0	0	4	0	0	39	0	0	0	0	0	19	15	0	0	0	0	14	0	0	0
4da33b5b1e3b273d32ab7daedd06e656	32	0	0	0	0	94	33	0	23	0	0	6	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3089ce0b348d4c3ed450a8c83dc0f9b0	0	0	45	43	0	0	18	0	8	0	0	0	7	0	17	0	12	8	10	9	0	0	0	0	0	0	8	21	11
efcf09e2e0caa4d7c605bff0df1c5e6e	23	18	0	0	0	52	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	41	0	0	32	0	0	0
3b1976b349980916609a11f00fd4613b	14	14	28	0	0	0	40	0	0	0	27	19	16	0	0	0	23	0	0	0	35	26	35	0	0	0	0	20	0
27958c1049572cc0097b06a56bdbd786	0	31	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	17	6	34	11	36	15	0	0	0	0	0
7c9ab10ab4c8c7e62a9dbf5e8c9a807c	0	0	0	20	0	0	0	40	16	0	0	36	0	0	24	0	0	23	21	0	0	0	12	0	0	0	0	29	0
6225e7f6a926b5d2be2a1a5cf848e224	0	16	36	0	0	0	9	0	25	0	0	22	21	0	0	0	23	0	39	29	0	54	66	0	0	0	19	0	33
ce173adee6ffeeadd42e58023f602150	15	0	15	44	0	0	0	0	0	0	9	0	0	53	0	0	0	0	0	8	14	0	0	0	0	0	0	0	0
075813d11ae610b46f301b5d2cb24134	0	25	12	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	26	48	60	0	0	0	14	0
b752b73802bc71a65f3c2291b64cf8e1	0	22	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	16	6	35	15	33	18	0	0	0	0	0
d06185531ee55f59e72c50d86d97d6cb	0	11	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	126	0
9539ac4f22e2b6988ffa2fd582288051	0	0	17	0	0	0	17	95	0	0	0	0	29	0	0	0	12	18	0	0	0	0	15	0	0	0	51	19	0
cb54c141e63c31e9de3aa34305fad134	34	0	0	41	0	0	0	0	0	18	28	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f38c000218735f48eeb7d65f2bf23e7	0	44	42	0	55	0	0	0	0	15	0	29	44	0	0	0	0	0	0	17	0	0	27	0	20	0	0	0	0
4a629adf2dd830dada3564c852d284f4	0	40	0	0	0	0	0	0	0	0	0	9	52	0	0	0	0	0	0	0	0	0	25	0	0	32	0	0	0
f5d5fa71f740f81f39f503cec0722084	0	38	4	0	0	0	0	0	0	0	0	0	22	0	0	0	0	19	0	0	0	55	47	42	0	0	0	12	0
6253ce28e651ec93677c7e2b80fa9ead	0	33	0	0	0	0	0	0	0	0	0	18	28	0	0	0	0	0	0	0	0	0	28	0	0	24	0	0	0
f1f018f75d163c69059ef1664fe5c656	0	36	0	14	0	0	0	0	0	0	17	13	0	17	0	48	0	0	0	17	5	0	0	12	0	0	0	0	0
6398d1f208a3cc624b15e7369ce5e1df	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	115	0
5d2f7618a0ccf2ccabbf24f3cd4ae5fc	0	9	0	0	0	0	0	44	0	0	0	17	0	0	0	0	0	16	0	0	0	32	0	0	0	0	0	32	0
21db0dedbc1d359d70b4f8836307cbda	0	43	36	0	36	0	0	0	0	23	0	0	35	0	0	0	0	0	0	16	0	0	22	0	20	0	0	0	0
4eb6102b5577e5e5fab0530581b44d3b	0	20	24	17	0	0	0	0	0	0	0	13	23	28	0	0	0	0	0	0	0	28	16	24	0	0	0	0	0
45985dfa875b453213c740997f41b503	0	3	20	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	14	0	0	0	11	15	0	0	2	0	15
608ea90cd28f17c5752796afc79d6099	0	40	0	0	0	0	14	0	0	0	0	40	0	0	0	0	0	21	0	32	0	16	20	0	0	0	31	0	0
50beae6b995446588ca9964e76f70904	0	33	0	0	0	0	17	0	0	0	0	24	0	0	0	0	0	15	0	36	0	27	21	0	0	0	21	0	0
74b1a141a913475845fa3d4feb311e25	0	0	0	0	0	0	31	0	9	0	0	0	0	0	9	0	68	0	12	0	0	0	0	0	6	0	64	35	19
150d13437f28f559a7932c90b61e82ae	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	21	11
853e1dfb0f91e6dfcc0b4e72d86e3f3f	0	0	0	19	0	0	0	0	37	0	0	0	28	19	0	6	0	6	20	0	0	0	0	26	0	0	21	0	0
59418ab92e3254a50aa3ae1544fbf48c	0	0	0	34	0	0	20	0	13	0	0	29	0	0	0	0	0	0	32	29	0	39	0	0	0	0	0	0	20
f85a21069c17b1983b69ac4160809c7c	0	15	20	30	0	0	0	0	0	0	0	12	18	36	0	0	0	0	0	0	0	23	12	33	0	0	0	0	0
20613ffe61c28ec15e7d0ba578982078	0	0	0	0	0	0	0	0	27	0	21	0	0	0	0	0	0	24	29	0	0	0	0	0	0	0	0	36	54
ae6b9d4fc851ac3c24896e03d4a49127	5	16	0	0	0	0	0	0	0	5	17	11	0	24	0	23	0	0	0	17	8	0	0	8	8	0	0	0	0
a2d9648ec7c3eb8e220dbbcdfd3ad428	0	4	12	0	0	0	0	0	0	0	0	20	22	0	0	0	0	0	7	0	0	0	17	25	0	0	1	0	11
41ea235083bbbf857c8a8bda9537a968	32	0	0	0	0	76	0	0	0	13	30	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	12	0	0
432516a8b09a9fcdccd304839b35cd76	0	0	0	0	0	0	20	0	0	0	0	37	0	0	0	0	31	0	0	0	0	19	40	30	0	0	23	13	0
d48891eecc1ff9829d310378da46d6b5	17	23	0	0	0	0	0	0	0	17	0	0	0	9	0	0	0	11	0	0	0	34	0	11	0	0	0	14	0
966b48db3fa08e7d92454b4158adfdda	0	0	0	0	0	0	29	0	0	0	0	40	0	0	0	0	33	0	0	0	0	22	32	37	0	0	16	0	0
003845a5042c6bb6d0083ffe30c721e4	0	0	0	10	0	0	8	0	1	17	21	0	21	17	0	0	15	0	13	9	0	0	0	0	0	0	0	0	21
0621d83521dcc1aeaf9c2cff20d52f91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	15	12
577c9f2cb962ae29efa8475954785153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
78293a4c806a6ad7dc38553b35f29b19	29	0	0	0	0	59	33	0	0	26	0	12	0	0	11	0	0	0	0	0	30	37	0	0	0	0	0	0	0
a0042eb59dd4ab01023bfac23e60407f	0	0	0	43	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
e2cc9d3e78c2393008300b7d468e153c	0	0	0	0	27	0	0	0	0	0	0	0	20	0	0	0	14	15	0	13	0	0	19	10	4	0	0	0	0
0ee7cd5cbe2436799d3d107a5d97ca3b	0	21	27	11	0	0	40	0	15	0	0	15	14	27	0	0	17	0	16	0	0	0	31	16	0	0	21	0	19
446ee278d824ef2b6113d4ea76a41b92	0	0	0	44	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0
7485b4c2c9da19eb5eae500d9b13dad8	9	0	22	11	11	37	6	0	0	14	0	0	0	27	10	17	20	15	2	14	26	0	19	23	4	0	0	3	0
0b9f9ce6967caf637182287ac8c9c68e	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	98	0
ed1d2d348581a1db32f74f84562c84e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0
26a1a28ad0e1c9d26885e4409f900327	0	0	0	0	41	0	0	0	18	0	0	22	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	21	18
62a68d7ea663fb9ff71b832df11f13c7	0	0	0	39	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	4	0	0
0e94895d564b01cd86d361703d1e1a56	0	0	0	0	32	0	0	0	0	0	0	0	12	0	0	0	13	12	0	13	0	0	17	2	4	0	0	0	0
70d69f30cd3ae0195c715320e1dcac61	0	13	0	0	0	0	15	0	21	0	0	20	0	0	37	0	0	43	0	0	0	0	0	0	36	0	0	0	23
b930c2617cd6a46fba4627fe07e37d9e	0	0	0	14	0	0	0	0	25	0	0	0	22	19	0	4	0	13	16	0	0	0	0	25	0	0	13	0	0
231dc18a9601cc9a37f658e407839276	0	0	0	0	0	0	51	0	0	33	0	0	0	0	0	0	0	0	0	9	0	0	0	30	0	0	48	0	39
0247e9f1f435d4e5fc5df7e859aa20fc	17	15	21	31	0	40	6	0	0	16	22	12	0	0	0	0	0	0	0	28	0	0	7	37	0	24	0	0	0
9cf999bbb948a927184d54dfb2de2915	0	0	12	0	0	0	14	79	0	0	0	0	28	0	0	0	9	10	0	0	0	0	10	0	0	0	32	35	0
d0b4a14fbe3cbe831f8544056fad4268	0	0	0	0	25	0	47	0	24	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	53	24	44
d696d3226040fc335f7396cb26805ff3	0	0	0	24	0	0	10	0	1	20	9	0	11	20	0	0	11	0	9	7	0	0	0	0	0	0	0	0	18
b7a657a1147fac3b3bf48e23405ae7a4	15	0	16	11	11	28	11	0	0	23	0	0	0	27	4	20	21	11	1	13	16	0	20	25	8	0	0	0	0
0bc9e3ef019785ee507514e85123dfb2	0	0	31	0	44	0	0	0	0	0	0	0	6	0	20	0	0	0	1	0	0	46	17	0	12	0	0	0	0
9f295c32bc960dc4eace979dfd4dcabf	0	11	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	36	0	0	0	33	0	0	0	0	0	28	0
bccbb09d6fc8eacd1bf3eabc051b4425	0	0	0	0	12	0	23	0	8	0	0	23	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
289aa1e938cadbc92521470d2b0d4b3c	20	23	0	0	0	0	0	0	0	13	0	0	0	8	0	0	0	5	0	0	0	31	0	11	0	0	0	12	0
edf67ebc48778e30e56206e64301a911	0	0	0	0	10	0	9	0	14	0	0	30	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
661200e3a2b36abd64b818e46a608058	0	10	0	0	0	0	20	0	22	0	0	9	0	0	28	0	0	26	0	0	0	0	0	0	23	0	0	35	13
2d31dc935aa587745e082c698bcd63aa	11	0	0	0	0	0	0	0	13	0	0	0	17	11	0	0	16	0	15	0	0	0	20	38	0	0	15	9	19
4efe3f2d5fb2f86db29e31667fba36f7	23	0	0	0	0	0	0	0	0	37	26	0	0	0	0	73	0	0	0	0	0	0	0	0	0	35	0	0	0
0fc8b817bbed0f4f1227727d0cb03852	21	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	43	0	0	8	29	0	0	0	0
5ca7489457a084e5a3bd5baad1c04ac0	0	0	40	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
0e04a2fffa73050aca69e9408d5fc350	0	0	55	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
0b9d304a54068a092ddbec99253c940a	0	0	0	0	0	0	13	0	17	0	0	19	0	0	0	0	0	0	19	19	0	0	34	0	17	0	0	0	28
ecb1dfbb207fef42f7f2065c6205e344	23	12	0	0	60	0	0	0	35	0	20	33	0	0	109	0	0	0	0	0	8	0	0	0	85	0	19	0	0
fd339f079e939b37e147493740c9d6e4	0	0	0	26	0	0	0	0	0	0	0	0	21	36	0	4	0	18	5	0	0	0	15	0	0	0	19	19	0
6d678a2c47bf60e4e637184231e3a587	14	32	40	0	40	0	0	0	0	0	17	0	0	0	71	0	0	0	0	0	25	0	0	0	80	0	39	0	0
d66128f6cbfbfbdbe021964c2d71e27e	13	14	8	0	0	33	14	0	0	8	30	8	0	0	0	0	0	0	0	9	0	0	11	21	0	35	0	0	0
ff53cd02b4c7e4b52be19b0ea8928d01	0	0	0	0	0	0	0	0	14	0	0	0	20	0	0	0	37	0	19	0	0	0	0	0	0	0	0	0	31
e7b29f81aa80fd36fc9ed9b506db2c18	0	0	0	0	22	0	0	0	17	0	0	0	25	28	0	0	16	0	21	0	0	0	0	0	26	0	0	0	23
8b7b87a6adcc300b63667f0cee0cd55c	0	0	0	0	48	0	0	0	0	15	0	0	0	0	0	13	0	5	0	13	0	0	0	0	20	0	33	35	0
a368f202e9ff68f89e9603979377452a	14	14	0	0	43	0	0	0	28	0	14	37	0	0	117	0	0	0	0	0	12	0	0	0	89	0	10	0	0
4f1b0bedb5cdd4481ab40ef849bfa7d1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	26	0	0	0	0	0	0	45	0	0	46	0	13	0	18
3a00834bd2d8f0d2ac590081ff7f9450	0	0	25	0	28	0	0	0	0	0	0	0	6	0	8	0	0	0	5	0	0	36	13	0	8	0	0	0	0
7bb7286f73eb328efdc83fae92f6e5ea	14	0	0	0	0	57	0	0	24	0	16	0	0	0	0	26	0	7	9	8	0	0	0	18	0	43	20	0	0
5395e6e4b43af2b4c5db4b2177c9b2b1	22	18	0	0	0	0	0	0	12	16	26	21	0	0	0	0	0	0	0	0	12	28	17	0	0	0	0	0	11
5300e256d4fdd81f75ce2ca0d4a13376	0	9	0	0	0	0	0	41	25	28	31	17	0	0	0	0	0	0	0	8	0	29	0	25	0	0	0	0	0
329df096978e463f6104dcd5bd7835b4	0	0	0	0	0	0	0	0	29	0	0	26	0	0	0	0	24	0	0	0	0	0	25	0	0	0	0	0	0
ef8ac73c5687b6c40a710651f01a6bd9	0	0	32	0	0	0	32	0	0	0	0	0	0	0	0	0	32	0	0	24	0	0	28	0	7	0	35	0	0
9eceb1485682b4f8456d2f9626543a86	7	0	0	0	0	0	0	28	0	0	12	0	0	0	45	0	0	12	0	0	0	0	0	0	12	0	0	0	37
461761ec8e1b9d157fd577f4614209fe	15	0	0	0	0	0	0	0	16	0	0	0	14	12	0	0	17	0	8	0	0	0	17	23	0	0	16	0	16
78c0cfe0dd03686da5bdd75ccad31fa3	0	0	24	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
2c18274eae6fe6213e891d9e0587b1db	0	26	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	19	8	0	0	0	0	0	0	0	0	0
9abb64c54008dd48e38bb02bb18c0456	0	0	0	47	0	0	0	0	0	26	74	0	0	42	0	49	0	0	0	31	0	0	0	0	0	0	0	0	0
3924d4839f3be7e3eb22cc2bce17d98d	0	0	52	0	0	0	18	0	0	0	0	0	0	0	0	0	28	0	0	29	0	0	29	0	0	0	28	0	0
26b58e31b9f350b874d87c2bec785b58	12	0	0	0	0	50	0	0	0	0	22	0	0	0	0	36	0	13	10	13	0	0	0	5	0	48	21	0	0
55e0a0c31a8ca46ffff5f6a748bad8ca	0	27	0	0	0	0	0	48	3	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	46	0	0
0703e782dd5231d86304f2878ad54690	0	16	20	0	0	0	0	0	20	18	0	0	18	0	0	24	43	19	0	0	0	0	0	0	0	0	0	0	0
689500690e8413f3f7be24e06b09558b	0	13	0	0	55	0	0	0	40	0	0	6	0	0	0	0	0	0	4	0	0	10	0	0	15	0	0	0	0
81d692155f101d0203be6ddad8b5b17a	6	0	6	18	0	0	0	0	0	0	0	0	7	0	0	0	4	0	2	0	0	0	8	0	5	0	0	0	0
9ccf0c2eb3a36143c2bc6dea3c3dab6f	0	0	0	38	0	0	0	0	0	0	0	0	5	36	0	3	0	15	4	0	0	0	13	0	0	0	32	8	0
73241b91ceeb82e4f0fe9560fc335551	12	10	0	0	0	24	0	0	15	7	17	0	14	0	0	42	0	0	26	8	0	20	0	20	0	23	0	0	14
ce19372018e3f6837134cfae597e96fd	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	103	0
358347f1baf08fda96e6e3e37ed8bdc1	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	118	0
385f867d3ce00bdd15a2487d33c167a3	0	0	0	28	56	0	0	0	15	13	0	0	0	0	0	22	0	3	0	17	0	0	0	0	19	0	27	36	0
92d6e8e4e65ed87ea5756361e0e6e986	16	8	0	0	0	0	0	0	12	13	15	23	0	0	0	0	0	0	0	0	15	24	23	0	0	0	0	0	18
eb6059a8af2ef78835ca46948a6fe834	0	6	25	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
d7cf0c364b2131ea22e52b1b33c12c0f	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	25	0	0	11	0	0	0	0	0	0	0	0	18
4bd5b9a6cb87228df57d056493609ed2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88c53cb7f5c8242f7953dab756817800	0	20	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	25	29	32	0	0	0	0	0	0
ea1c2edc40ceba824bc8118436089d9c	0	0	0	0	0	0	12	0	19	0	0	0	0	0	0	0	0	0	19	0	0	0	0	26	0	0	0	0	17
f92e4f801e4ae77d32a32288fe454167	0	0	0	0	0	29	0	0	15	17	0	0	0	0	5	19	0	0	19	6	0	0	0	12	0	38	0	0	0
402170a0033d87329ab563772ea50aa5	0	10	0	0	56	0	0	0	32	0	0	4	0	0	0	0	0	0	4	0	0	7	0	0	23	0	0	0	0
1d48d42cf8dd8cdef0769e4ccc63a5f9	0	0	0	0	0	41	0	0	13	19	0	0	0	0	0	22	0	24	14	13	0	0	0	13	0	9	0	0	0
e4ec4492ecadba2b4ebaf06f1c91f262	0	0	0	0	0	0	16	0	14	0	0	0	0	0	0	0	0	0	15	0	0	0	0	35	0	0	0	0	36
e88ccd549c414d01f8f7bd8325f629c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340f076aa40124adfdd7d96b6203e32f	0	0	0	0	0	0	29	0	36	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	24	0	36
2118f14dde88b9de0749788b73e84396	15	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	14	0	0	0	0	0
c442d574b99e1c374bf9101346b7889d	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
5c5d3c628a4b277f2fe2de74a6e8df2d	0	0	0	0	0	0	20	0	26	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	23	0	37
16de7241e2246ed7e83246016eb99543	0	0	0	0	33	0	29	0	0	35	0	0	0	0	0	0	46	0	0	25	0	0	0	0	0	0	23	22	0
90c00f2846fdc0022ac280db01f96a7c	6	0	21	38	0	0	0	68	0	16	28	18	14	0	0	0	0	14	0	15	10	24	17	19	9	0	0	21	0
a6e7750c776e9b8f0aad5022a592749d	0	0	0	0	0	0	0	0	16	0	22	0	0	0	0	0	0	23	31	0	0	0	0	0	0	0	0	28	22
95dac338fe1de0bbdb58a6289a778339	0	11	0	0	0	0	0	33	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9992f826d6b705a3afa3c044b405927d	0	0	0	0	0	39	0	0	15	17	0	0	0	0	11	32	0	0	14	13	0	0	0	16	0	29	0	0	0
c20d746d4b879981085c48b2fe160445	0	0	25	0	0	0	0	0	16	14	0	0	14	0	0	23	0	24	0	0	0	0	0	30	0	0	0	0	0
4a07c155b0d7784098581dd1dd309d5b	25	0	0	0	0	0	0	0	0	30	25	0	0	0	0	68	0	0	0	0	0	0	0	0	0	31	0	0	0
3cb7dc1069d5e48227b7c990175b5b1d	23	13	0	0	0	0	40	0	0	0	0	0	0	0	38	0	0	0	0	21	0	0	0	0	0	0	17	0	0
f796ec83107b376ad2955d3245df3d95	0	0	0	0	0	0	0	87	0	0	0	47	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	28	0
c92456ae031bf3669551a58b23ef6121	17	27	36	0	44	0	0	0	0	0	13	0	0	0	58	0	0	0	0	0	22	0	0	0	64	0	17	0	0
8b57045a348b68a8088aa7c70e987151	0	12	0	0	0	0	0	0	18	18	35	20	0	0	0	0	0	0	0	13	0	25	0	23	0	0	0	0	0
bae43fd85d8f852e2a5f8475d3b6a821	0	31	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	16	0	0	0	0	0	0	0	68	0	35	0
c25a41da62d8daa13d8cc0e6a2fee816	0	15	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	23	29	35	0	0	0	0	0	0
f938a407edf460037e10cedb8d034770	6	10	0	0	0	0	4	0	0	0	0	34	0	0	0	0	0	0	0	0	0	20	9	0	0	0	9	6	0
33861105086018c1be6fecd277ceb104	15	0	0	16	0	0	48	44	0	24	0	0	0	0	0	0	14	6	1	6	0	0	0	16	0	0	7	8	20
60f2759fa437a8db6630ba7132f159cc	0	16	0	0	15	0	0	0	0	0	0	0	22	0	14	0	8	18	9	0	0	0	0	0	20	0	0	0	0
5c3549c1005916daf56dd08407d0680c	0	0	0	0	0	0	0	95	0	0	0	17	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	19	0
1f0c049d79cde293581c749d61df457f	0	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
4c4ea0e3e2af30ab147dfc7ad80049ef	9	0	0	23	0	0	0	0	0	9	0	0	21	13	0	0	12	0	8	0	0	0	14	12	0	0	9	0	5
8ddd348fb25605c8ab1180a6b1148353	0	27	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
d9a8f40f088bb575843a8cbbca00dea4	0	0	0	0	0	0	33	0	26	39	0	43	0	0	0	0	21	0	0	18	0	0	0	0	0	0	23	38	0
9e90e1dd546390d5f07229786b4f75fe	1	0	0	0	0	0	0	42	0	0	11	0	0	0	0	0	0	4	0	0	0	0	0	0	20	0	0	0	14
6ceee23eab5f5eb52720a551df0b324a	0	0	55	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ae3a68fc7c3bcd7bc56f6bc101d5310	2	0	7	16	0	0	0	0	0	0	0	0	13	0	0	0	7	0	5	0	0	0	9	0	10	0	0	0	0
6ecf8969f06904db43e696f628699028	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	27	57	0	0	0	0	0	0	0	0
788791696d450901d4b8f6355bc50502	0	0	27	0	0	0	24	0	0	0	0	0	10	0	0	0	21	20	0	0	0	0	36	0	0	0	0	10	0
c4edc6b06d852e1e00c400dead664584	0	29	0	37	0	59	0	0	0	0	0	0	0	0	0	71	0	0	14	0	0	0	0	0	0	13	0	0	0
94e150b9aa9e6a417b2b82ff0be078b7	0	0	0	24	0	0	37	0	0	9	19	0	0	0	0	0	12	0	0	10	0	0	3	11	0	0	28	0	0
c7bac231129f177f0799d338d3da84f7	0	0	30	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
52e409c234a108312d2a2d7ea7b36052	0	0	0	0	0	0	5	0	0	0	0	0	0	0	25	0	0	0	0	0	0	29	0	0	24	0	14	0	36
3098ee900046ddb44fccf3418fb1ce21	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
12644242e7e7776b56c5553c50dadcbb	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	125	0
20a68f131ce663bb297bf2552fab64dc	0	0	18	0	0	0	0	0	0	0	0	16	0	0	0	41	0	0	0	10	0	0	20	0	0	0	0	0	0
29b37425a6785bacd01cacfd70ea26de	17	8	23	0	0	0	0	0	0	0	0	0	31	0	0	0	0	5	0	0	33	0	0	15	0	0	0	10	0
37758ae35c0e566fc06d7d16eb31ce60	0	0	0	31	0	0	0	0	0	0	0	0	0	25	0	0	0	26	0	0	0	0	0	0	0	0	0	13	0
85d3051f81303e79afd375c5488936e9	0	0	0	23	0	0	0	0	0	0	0	0	0	25	0	0	0	23	0	0	0	0	0	0	0	0	0	10	0
df41f105c19cd7980f167abd19957459	0	16	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	22	0	0	26	0	0	36	0	0	0	0
b4fbe904ca17dd60bb96b8abeea4fd94	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	23	16	0	0	0	0	16	0	0	0	0
79db65466241b2ce78b307aa990a5cc0	0	12	40	0	0	0	13	0	12	0	0	25	25	0	0	0	26	0	32	13	0	0	39	0	0	0	23	0	25
995cd4d8c05b45a81f0d63d2d9d39664	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	27	57	0	0	0	0	0	0	0	0
