Feature ID	domain	phylum	class	order	family 	genus	species	ASV
2b94bdb870d88869a0567192daf4e453	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi	2b94bdb870d88869a0567192daf4e453
21a052619f9dcf71cda7d8efcd7dd6d2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi	21a052619f9dcf71cda7d8efcd7dd6d2
6c853da77f7d5f8767b7b1bd3eaee8c9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi	6c853da77f7d5f8767b7b1bd3eaee8c9
31a711e4ae779879e769c9fd155890c9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi	31a711e4ae779879e769c9fd155890c9
bde4b6bf89dc7df6b502dab3fc83e2cf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi	bde4b6bf89dc7df6b502dab3fc83e2cf
adb37cb3b89880b7449f89bebb9aeefc	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi	adb37cb3b89880b7449f89bebb9aeefc
d84e3531c2ec132a66cc7ad1cde41e1c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi	d84e3531c2ec132a66cc7ad1cde41e1c
e28ae0c846eb003b5d3ce0987a465b8c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_onderdonkii	e28ae0c846eb003b5d3ce0987a465b8c
f65aba98b913126e8bfec538ed37595b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_onderdonkii	f65aba98b913126e8bfec538ed37595b
003845a5042c6bb6d0083ffe30c721e4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_onderdonkii	003845a5042c6bb6d0083ffe30c721e4
3e4b55874e14339264ba0933982568b3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	3e4b55874e14339264ba0933982568b3
23f5ef29f7043487267a9b08ce4ca8ae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	23f5ef29f7043487267a9b08ce4ca8ae
7485b4c2c9da19eb5eae500d9b13dad8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	7485b4c2c9da19eb5eae500d9b13dad8
b7a657a1147fac3b3bf48e23405ae7a4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	b7a657a1147fac3b3bf48e23405ae7a4
3d2422456c5f8fd4a3acfcdea972123e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	3d2422456c5f8fd4a3acfcdea972123e
00a42290890e171ef93afd134b1fb5c6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	00a42290890e171ef93afd134b1fb5c6
382491c2115613ef144f070d5d412779	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	382491c2115613ef144f070d5d412779
f1ae855be9ba99f3e0e694e0a9e4e955	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	f1ae855be9ba99f3e0e694e0a9e4e955
4e2bd43e61c99d17e68478bbd004aff7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	4e2bd43e61c99d17e68478bbd004aff7
c0fcedd747ef97dc50e17de7b3580464	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	c0fcedd747ef97dc50e17de7b3580464
1991c0e98925ce730e30ae9b9c7ba2e7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	1991c0e98925ce730e30ae9b9c7ba2e7
81d692155f101d0203be6ddad8b5b17a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	81d692155f101d0203be6ddad8b5b17a
2ae3a68fc7c3bcd7bc56f6bc101d5310	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	2ae3a68fc7c3bcd7bc56f6bc101d5310
e5b5d5c5343ec17fc6df59b3d1b337ae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	e5b5d5c5343ec17fc6df59b3d1b337ae
6c6d4f8951f4065c24631045ea50125f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	6c6d4f8951f4065c24631045ea50125f
26b628359ba7014a2ff4a7c3cf61d936	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	26b628359ba7014a2ff4a7c3cf61d936
29867951799da83e82d9fd96a3b101c2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	29867951799da83e82d9fd96a3b101c2
c7aa6257314dbcdcfea6de05f8beb324	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	c7aa6257314dbcdcfea6de05f8beb324
ea25614466d143f01d6978ceee88f665	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	ea25614466d143f01d6978ceee88f665
ddc76cc82b057ec807c61a59a2b6f1eb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	ddc76cc82b057ec807c61a59a2b6f1eb
e17415955b6bf58c359c67f95df90296	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	e17415955b6bf58c359c67f95df90296
81207d044a5b086902b5bb6626faac97	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	81207d044a5b086902b5bb6626faac97
18daf52ac1164ac56b5a9d5280c5fd1a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	18daf52ac1164ac56b5a9d5280c5fd1a
62274ab58f2e12c17a40fb23b487e057	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	62274ab58f2e12c17a40fb23b487e057
57f42faf04e5a585f2a3991e8c8313fa	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	57f42faf04e5a585f2a3991e8c8313fa
463cfd6e35025b0b84b16434f26160b0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	463cfd6e35025b0b84b16434f26160b0
228336354f107fd5a119a8de8ec744d9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	228336354f107fd5a119a8de8ec744d9
28f8373f8e899d532911d03ea6df9d5a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	28f8373f8e899d532911d03ea6df9d5a
293cdb9b4f22d2ac6e465f349ab26a84	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	293cdb9b4f22d2ac6e465f349ab26a84
ee1f9c94169115fb4b9a903a09167051	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	ee1f9c94169115fb4b9a903a09167051
1d3a4929241e95a5b047a6ee9aeadbae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	1d3a4929241e95a5b047a6ee9aeadbae
ddbc0c14f9e6b1b428913649f3c30c35	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	ddbc0c14f9e6b1b428913649f3c30c35
ce08a5f93655a641cfb016735a539a2b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	ce08a5f93655a641cfb016735a539a2b
cd4b62974dc1e2ac408ae04cd21ce182	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	cd4b62974dc1e2ac408ae04cd21ce182
f26c9714bae7121f641bdec1bcb04be9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	f26c9714bae7121f641bdec1bcb04be9
eb3b3abd2514a0d2dae74310f2d5cd8a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	eb3b3abd2514a0d2dae74310f2d5cd8a
2c5298beb9d6dbaf615fe6d509b1e3c8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	2c5298beb9d6dbaf615fe6d509b1e3c8
b88efb74af681ee97fc59ecc8b5fbd73	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	b88efb74af681ee97fc59ecc8b5fbd73
354aa129cd922df9e00a492c6e39ac8a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	354aa129cd922df9e00a492c6e39ac8a
f561a369181c70d93e8ac1575d898f37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	f561a369181c70d93e8ac1575d898f37
b3696c9127a4901dbef5e1921a2c0eb4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	b3696c9127a4901dbef5e1921a2c0eb4
fa1327f21c972eff56b83d48e39f7f49	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	fa1327f21c972eff56b83d48e39f7f49
9cff61cb57ddb95cd1983b8ebef262e2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	9cff61cb57ddb95cd1983b8ebef262e2
ce75636b34cc8e88585c34d5e875f65e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	ce75636b34cc8e88585c34d5e875f65e
a0c21b61aab13c39c10d9cd682f5438c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	a0c21b61aab13c39c10d9cd682f5438c
c328309452260f84d82c52af42155c86	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	c328309452260f84d82c52af42155c86
4aa9807aa3746462c7e98023d83eb58d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	4aa9807aa3746462c7e98023d83eb58d
7eee9c5e71f38d24ece8020dac3dd8b2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_sp.	7eee9c5e71f38d24ece8020dac3dd8b2
d0b736b7f7dc8203358ebba18d5ff9dd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_timonensis	d0b736b7f7dc8203358ebba18d5ff9dd
ac6c7468e461e9f438b1a544fd35cb29	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae		anaerobic_digester	ac6c7468e461e9f438b1a544fd35cb29
5336e705b7022784e0a703b3365cbfd4	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae		anaerobic_digester	5336e705b7022784e0a703b3365cbfd4
dd8b122719695cdfb4e5929a1afaead4	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae		anaerobic_digester	dd8b122719695cdfb4e5929a1afaead4
66af03b4980622d88d8337fbdb2082f4	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae		anaerobic_digester	66af03b4980622d88d8337fbdb2082f4
ed448aca44fca0a115d0f88247d59232	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae		anaerobic_digester	ed448aca44fca0a115d0f88247d59232
0c2bab490ab163292b4f848a2594f259	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Anaerococcus_nagyae	0c2bab490ab163292b4f848a2594f259
e448a1b31d11fe0cadd9a0a0e0d303b7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Anaerococcus_octavius	e448a1b31d11fe0cadd9a0a0e0d303b7
30557a3cc664187a1eae7d49dbbe4de9	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_caccae	30557a3cc664187a1eae7d49dbbe4de9
9cf9bda9b30c34e46f75a23c2abf9eef	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	9cf9bda9b30c34e46f75a23c2abf9eef
353f0373e4d30951292328a433709903	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	353f0373e4d30951292328a433709903
d09e39bfc1dbe30bd05cbe88ca329cca	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	d09e39bfc1dbe30bd05cbe88ca329cca
7080a41fe82e3e5700c375e85be4aa92	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	7080a41fe82e3e5700c375e85be4aa92
99a292eac547ea28502b2fde8e273548	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	99a292eac547ea28502b2fde8e273548
f1a5bb13172b7931116b6440d02f0785	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	f1a5bb13172b7931116b6440d02f0785
169d91248351645dcf96c97eb0a8329e	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	169d91248351645dcf96c97eb0a8329e
4e7d0181a8c70f411a16a237407cff27	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	4e7d0181a8c70f411a16a237407cff27
0e26cc45578679fa527d8cb4715326bc	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	0e26cc45578679fa527d8cb4715326bc
4452bd438c115f848b6a08da552ca1e2	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	4452bd438c115f848b6a08da552ca1e2
071b227763bc94d8a4f4ba54a3883d2f	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	071b227763bc94d8a4f4ba54a3883d2f
55e6c21dbc52a5c5817253ad1c48d92e	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	55e6c21dbc52a5c5817253ad1c48d92e
e3552c1e23c070c6a627dff8048431f2	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	e3552c1e23c070c6a627dff8048431f2
a4d87f30950675efd5029aa76532cd75	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	a4d87f30950675efd5029aa76532cd75
96570bb94d531e2e1db2960b418eac4a	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	96570bb94d531e2e1db2960b418eac4a
006850653205d62fd429a56b9102ef30	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	006850653205d62fd429a56b9102ef30
181d510e2603ac1d5929121dda84821b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	181d510e2603ac1d5929121dda84821b
8653fb502ad32d66683d1360c4b3a11c	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	8653fb502ad32d66683d1360c4b3a11c
1df52cc232652ed319a5ccef19d0679d	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	1df52cc232652ed319a5ccef19d0679d
cc2eafe718650a229166a0e6b001c00e	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	cc2eafe718650a229166a0e6b001c00e
bb82af1b994b1c32ab3153fe257d7d26	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	bb82af1b994b1c32ab3153fe257d7d26
150e718138dea31a676b7fb6ec1c27dc	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	150e718138dea31a676b7fb6ec1c27dc
62f8b2832fe1f9c21d0faddd2e4cf88a	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	Anaerostipes_hadrus	62f8b2832fe1f9c21d0faddd2e4cf88a
cec0f3058cee685dcc6ce8d895fdc5da	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Anaerotignum_lactatifermentans	cec0f3058cee685dcc6ce8d895fdc5da
4b54216840dfadf24fd814eab749079b	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Anaerotignum_lactatifermentans	4b54216840dfadf24fd814eab749079b
8c2417ad0ffec8478e752b53246ad7cf	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	8c2417ad0ffec8478e752b53246ad7cf
bd1d0e02b2b60c3aea38c2f435381561	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	bd1d0e02b2b60c3aea38c2f435381561
bb59662ccbdf5cc22a5bfec1d32b0c82	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	bb59662ccbdf5cc22a5bfec1d32b0c82
4bd495de80b8c8a1a4081c155a777661	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	4bd495de80b8c8a1a4081c155a777661
e9c1bbf775f845ddf9d7392bbb15ba8b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	e9c1bbf775f845ddf9d7392bbb15ba8b
4081dc99b9c6d22c935662e2e9642d24	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	4081dc99b9c6d22c935662e2e9642d24
f7f53c13a8244b7375a515e96cc9a630	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	f7f53c13a8244b7375a515e96cc9a630
6d44c864c8ea3c45a2574cfcf3df5a7f	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	6d44c864c8ea3c45a2574cfcf3df5a7f
8199e5f4b227e3174e3b73d94f55c2d6	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	8199e5f4b227e3174e3b73d94f55c2d6
935888cebd334223e51d1c81d0e82439	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	935888cebd334223e51d1c81d0e82439
31c8f8d83759c7476e9221bd61601833	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	31c8f8d83759c7476e9221bd61601833
3d878546121cc7003f175f369ec653ed	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis	3d878546121cc7003f175f369ec653ed
4b3ec0d67f55620126416360d8d202da	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Phocea	Anaerotruncus_sp.	4b3ec0d67f55620126416360d8d202da
ef8ac73c5687b6c40a710651f01a6bd9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Azospirillum_sp.	ef8ac73c5687b6c40a710651f01a6bd9
3924d4839f3be7e3eb22cc2bce17d98d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Azospirillum_sp.	3924d4839f3be7e3eb22cc2bce17d98d
4666d7ec1ae1169f036cba9b87b4be28	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Azospirillum_sp.	4666d7ec1ae1169f036cba9b87b4be28
822089111095dd0dda41f3c921d2265a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Azospirillum_sp.	822089111095dd0dda41f3c921d2265a
f09c0d2366956b20877e2c3bb38ce22d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Azospirillum_sp.	f09c0d2366956b20877e2c3bb38ce22d
0270f345791a84f93bcab628bfdfcbbc	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R-7_group	bacterium_AC2043	0270f345791a84f93bcab628bfdfcbbc
55b77215f13ca2806af94526e909f2d9	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R-7_group	bacterium_enrichment	55b77215f13ca2806af94526e909f2d9
c21405e5492e46d34c72dacd05a8fbfb	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	UCG-010	bacterium_enrichment	c21405e5492e46d34c72dacd05a8fbfb
108ccc8b8bbb00897355ab39addb4bf1	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	UCG-010	bacterium_enrichment	108ccc8b8bbb00897355ab39addb4bf1
baada2021328fd66192ec2bd70179d8f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	baada2021328fd66192ec2bd70179d8f
782aa0f0ea5f46cde871537fee5a5d28	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	782aa0f0ea5f46cde871537fee5a5d28
df1d2057f155d2f6c4b61d15fd688d2f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	df1d2057f155d2f6c4b61d15fd688d2f
9d48be407fe338430438795c67962dbe	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	9d48be407fe338430438795c67962dbe
ed594a4e12566aec8d338e13c3981c80	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	ed594a4e12566aec8d338e13c3981c80
80d2352b59f989700142e81690218ba1	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	80d2352b59f989700142e81690218ba1
67c8158638518a608e4cb49f1755f410	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	67c8158638518a608e4cb49f1755f410
f203d29e8a7d9352b1d550677cab43a2	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	f203d29e8a7d9352b1d550677cab43a2
6e7ede6251385bcaabb8ea188a08a510	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	6e7ede6251385bcaabb8ea188a08a510
752a36454a64a3bede85f13a5dcad857	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	752a36454a64a3bede85f13a5dcad857
43b47eba5811397abc47be1ed753fd03	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		bacterium_enrichment	43b47eba5811397abc47be1ed753fd03
2b384f85c19ce94340c6ce7ef9841b1f	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	bacterium_ic1391	2b384f85c19ce94340c6ce7ef9841b1f
2aaaf59e6005825a3be88ce2399d6509	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	bacterium_New	2aaaf59e6005825a3be88ce2399d6509
6e5eb10a23a76a36ba115939066ea4ab	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	bacterium_New	6e5eb10a23a76a36ba115939066ea4ab
4b6be49d6f3ea969bd5db0dad88a7273	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	bacterium_New	4b6be49d6f3ea969bd5db0dad88a7273
93a47044e901986ee1309893cb13fc75	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	bacterium_New	93a47044e901986ee1309893cb13fc75
8b4d1c01602f93e75b91c08268ac4f9a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	bacterium_New	8b4d1c01602f93e75b91c08268ac4f9a
5a95b0543ed3d30dc85516a8fac22166	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	bacterium_New	5a95b0543ed3d30dc85516a8fac22166
6549855bb529cdcac770b0710e53aebf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	bacterium_NLAE-zl-H496	6549855bb529cdcac770b0710e53aebf
8c3773fa46054d5f7dd6c0f06fee6bfd	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	bacterium_NLAE-zl-H528	8c3773fa46054d5f7dd6c0f06fee6bfd
5d1f4477fa0457119e913912ae38a0fd	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	bacterium_NLAE-zl-H528	5d1f4477fa0457119e913912ae38a0fd
3043418ebfdd1691af632e835149d58e	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	bacterium_NLAE-zl-H528	3043418ebfdd1691af632e835149d58e
166f2173eaa2067f5be91c522a791622	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	bacterium_NLAE-zl-H528	166f2173eaa2067f5be91c522a791622
6d08fa852ba6a395dbf66b330432c1d8	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_ND3007_group	bacterium_YE273	6d08fa852ba6a395dbf66b330432c1d8
e36a4ae8fc04f9cef1780217308a2f6d	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_ND3007_group	bacterium_YE273	e36a4ae8fc04f9cef1780217308a2f6d
